Pruning_Level,i2t_top1,top1_specific_acc,mrr,cka_vision,cka_text,npr_vision,Correct,Coordinate Error,Superordinate Error,Domain Error,Domain Collapse
0.0,0.8641975522041321,0.8641975522041321,0.9183641975308642,1.0,1.0,1.0,140,0,10,2,10
0.25,0.6851851940155029,0.6851851940155029,0.7794063446841224,0.6270157694816589,0.9941394925117493,0.31851851851851853,111,0,24,12,15
0.5,0.15432098507881165,0.15432098507881165,0.30661788485862557,0.3334713578224182,0.8473779559135437,0.12345679012345678,25,0,55,9,73
0.75,0.08024691045284271,0.08024691045284271,0.24321504969653115,0.1807548850774765,0.793881893157959,0.08641975308641975,13,0,47,5,97
0.9,0.09259258955717087,0.09259258955717087,0.24575508510693697,0.13202093541622162,0.6560361385345459,0.08395061728395062,15,0,65,23,59
0.95,0.06172839552164078,0.06172839552164078,0.22614898818602522,0.1346750110387802,0.5160148739814758,0.08395061728395062,10,0,47,3,102
